# data file from generate.cpp
wavelengths,spectrum
899.6000000000,0.8146210789
899.7000000000,0.8152595745
899.8000000000,0.8158334545
899.9000000000,0.8163425202
900.0000000000,0.8167866851
900.1000000000,0.8171659718
900.2000000000,0.8174805088
900.3000000000,0.8177305266
900.4000000000,0.8179163540
900.5000000000,0.8180384137
900.6000000000,0.8180972180
900.7000000000,0.8180933636
900.8000000000,0.8180275266
900.9000000000,0.8179004577
901.0000000000,0.8177129764
901.1000000000,0.8174659657
901.2000000000,0.8171603659
901.3000000000,0.8167971698
901.4000000000,0.8163774161
901.5000000000,0.8159021837
901.6000000000,0.8153725862
901.7000000000,0.8147897658
901.8000000000,0.8141548877
901.9000000000,0.8134691343
902.0000000000,0.8127336996
902.1000000000,0.8119497842
902.2000000000,0.8111185894
902.3000000000,0.8102413124
902.4000000000,0.8093191416
902.5000000000,0.8083532516
902.6000000000,0.8073447987
902.7000000000,0.8062949170
902.8000000000,0.8052047142
902.9000000000,0.8040752682
903.0000000000,0.8029076235
903.1000000000,0.8017027882
903.2000000000,0.8004617312
903.3000000000,0.7991853800
903.4000000000,0.7978746186
903.5000000000,0.7965302854
903.6000000000,0.7951531722
903.7000000000,0.7937440229
903.8000000000,0.7923035333
903.9000000000,0.7908323499
904.0000000000,0.7893310708
904.1000000000,0.7878002457
904.2000000000,0.7862403765
904.3000000000,0.7846519190
904.4000000000,0.7830352836
904.5000000000,0.7813908380
904.6000000000,0.7797189086
904.7000000000,0.7780197835
904.8000000000,0.7762937155
904.9000000000,0.7745409247
905.0000000000,0.7727616030
905.1000000000,0.7709559169
905.2000000000,0.7691240127
905.3000000000,0.7672660202
905.4000000000,0.7653820578
905.5000000000,0.7634722377
905.6000000000,0.7615366706
905.7000000000,0.7595754718
905.8000000000,0.7575887665
905.9000000000,0.7555766960
906.0000000000,0.7535394234
906.1000000000,0.7514771399
906.2000000000,0.7493900714
906.3000000000,0.7472784841
906.4000000000,0.7451426916
906.5000000000,0.7429830608
906.6000000000,0.7408000185
906.7000000000,0.7385940573
906.8000000000,0.7363657419
906.9000000000,0.7341157149
907.0000000000,0.7318447028
907.1000000000,0.7295535209
907.2000000000,0.7272430788
907.3000000000,0.7249143852
907.4000000000,0.7225685516
907.5000000000,0.7202067971
907.6000000000,0.7178304509
907.7000000000,0.7154409557
907.8000000000,0.7130398693
907.9000000000,0.7106288667
908.0000000000,0.7082097405
908.1000000000,0.7057844013
908.2000000000,0.7033548768
908.3000000000,0.7009233105
908.4000000000,0.6984919594
908.5000000000,0.6960631909
908.6000000000,0.6936394787
908.7000000000,0.6912233983
908.8000000000,0.6888176208
908.9000000000,0.6864249071
909.0000000000,0.6840480997
909.1000000000,0.6816901150
909.2000000000,0.6793539344
909.3000000000,0.6770425941
909.4000000000,0.6747591749
909.5000000000,0.6725067913
909.6000000000,0.6702885792
909.7000000000,0.6681076841
909.8000000000,0.6659672482
909.9000000000,0.6638703972
910.0000000000,0.6618202270
910.1000000000,0.6598197899
910.2000000000,0.6578720809
910.3000000000,0.6559800239
910.4000000000,0.6541464577
910.5000000000,0.6523741227
910.6000000000,0.6506656473
910.7000000000,0.6490235351
910.8000000000,0.6474501520
910.9000000000,0.6459477149
911.0000000000,0.6445182794
911.1000000000,0.6431637297
911.2000000000,0.6418857688
911.3000000000,0.6406859090
911.4000000000,0.6395654644
911.5000000000,0.6385255435
911.6000000000,0.6375670430
911.7000000000,0.6366906431
911.8000000000,0.6358968036
911.9000000000,0.6351857610
912.0000000000,0.6345575270
912.1000000000,0.6340118880
912.2000000000,0.6335484057
912.3000000000,0.6331664190
912.4000000000,0.6328650466
912.5000000000,0.6326431910
912.6000000000,0.6324995435
912.7000000000,0.6324325898
912.8000000000,0.6324406168
912.9000000000,0.6325217201
913.0000000000,0.6326738123
913.1000000000,0.6328946319
913.2000000000,0.6331817526
913.3000000000,0.6335325937
913.4000000000,0.6339444304
913.5000000000,0.6344144045
913.6000000000,0.6349395355
913.7000000000,0.6355167318
913.8000000000,0.6361428023
913.9000000000,0.6368144673
914.0000000000,0.6375283704
914.1000000000,0.6382810890
914.2000000000,0.6390691462
914.3000000000,0.6398890207
914.4000000000,0.6407371582
914.5000000000,0.6416099812
914.6000000000,0.6425038990
914.7000000000,0.6434153172
914.8000000000,0.6443406471
914.9000000000,0.6452763142
915.0000000000,0.6462187667
915.1000000000,0.6471644835
915.2000000000,0.6481099817
915.3000000000,0.6490518239
915.4000000000,0.6499866251
915.5000000000,0.6509110589
915.6000000000,0.6518218642
915.7000000000,0.6527158510
915.8000000000,0.6535899058
915.9000000000,0.6544409974
916.0000000000,0.6552661822
916.1000000000,0.6560626093
916.2000000000,0.6568275256
916.3000000000,0.6575582808
916.4000000000,0.6582523323
916.5000000000,0.6589072502
916.6000000000,0.6595207222
916.7000000000,0.6600905584
916.8000000000,0.6606146964
916.9000000000,0.6610912062
917.0000000000,0.6615182951
917.1000000000,0.6618943128
917.2000000000,0.6622177566
917.3000000000,0.6624872760
917.4000000000,0.6627016778
917.5000000000,0.6628599312
917.6000000000,0.6629611722
917.7000000000,0.6630047084
917.8000000000,0.6629900236
917.9000000000,0.6629167816
918.0000000000,0.6627848304
918.1000000000,0.6625942053
918.2000000000,0.6623451326
918.3000000000,0.6620380317
918.4000000000,0.6616735176
918.5000000000,0.6612524021
918.6000000000,0.6607756951
918.7000000000,0.6602446045
918.8000000000,0.6596605359
918.9000000000,0.6590250915
919.0000000000,0.6583400676
919.1000000000,0.6576074521
919.2000000000,0.6568294210
919.3000000000,0.6560083331
919.4000000000,0.6551467256
919.5000000000,0.6542473069
919.6000000000,0.6533129501
919.7000000000,0.6523466846
919.8000000000,0.6513516878
919.9000000000,0.6503312755
920.0000000000,0.6492888913
920.1000000000,0.6482280961
920.2000000000,0.6471525566
920.3000000000,0.6460660330
920.4000000000,0.6449723667
920.5000000000,0.6438754672
920.6000000000,0.6427792989
920.7000000000,0.6416878675
920.8000000000,0.6406052063
920.9000000000,0.6395353625
921.0000000000,0.6384823828
921.1000000000,0.6374503005
921.2000000000,0.6364431208
921.3000000000,0.6354648079
921.4000000000,0.6345192715
921.5000000000,0.6336103541
921.6000000000,0.6327418180
921.7000000000,0.6319173333
921.8000000000,0.6311404664
921.9000000000,0.6304146685
922.0000000000,0.6297432648
922.1000000000,0.6291294448
922.2000000000,0.6285762522
922.3000000000,0.6280865761
922.4000000000,0.6276631427
922.5000000000,0.6273085070
922.6000000000,0.6270250460
922.7000000000,0.6268149514
922.8000000000,0.6266802241
922.9000000000,0.6266226679
923.0000000000,0.6266438846
923.1000000000,0.6267452693
923.2000000000,0.6269280065
923.3000000000,0.6271930658
923.4000000000,0.6275411991
923.5000000000,0.6279729376
923.6000000000,0.6284885891
923.7000000000,0.6290882364
923.8000000000,0.6297717351
923.9000000000,0.6305387127
924.0000000000,0.6313885672
924.1000000000,0.6323204673
924.2000000000,0.6333333514
924.3000000000,0.6344259286
924.4000000000,0.6355966789
924.5000000000,0.6368438542
924.6000000000,0.6381654806
924.7000000000,0.6395593597
924.8000000000,0.6410230715
924.9000000000,0.6425539776
925.0000000000,0.6441492247
925.1000000000,0.6458057490
925.2000000000,0.6475202812
925.3000000000,0.6492893523
925.4000000000,0.6511092994
925.5000000000,0.6529762731
925.6000000000,0.6548862454
925.7000000000,0.6568350179
925.8000000000,0.6588182313
925.9000000000,0.6608313756
926.0000000000,0.6628698005
926.1000000000,0.6649287275
926.2000000000,0.6670032620
926.3000000000,0.6690884066
926.4000000000,0.6711790745
926.5000000000,0.6732701044
926.6000000000,0.6753562750
926.7000000000,0.6774323211
926.8000000000,0.6794929494
926.9000000000,0.6815328550
927.0000000000,0.6835467383
927.1000000000,0.6855293219
927.2000000000,0.6874753681
927.3000000000,0.6893796962
927.4000000000,0.6912371997
927.5000000000,0.6930428634
927.6000000000,0.6947917805
927.7000000000,0.6964791694
927.8000000000,0.6981003896
927.9000000000,0.6996509576
928.0000000000,0.7011265621
928.1000000000,0.7025230778
928.2000000000,0.7038365799
928.3000000000,0.7050633558
928.4000000000,0.7061999174
928.5000000000,0.7072430119
928.6000000000,0.7081896308
928.7000000000,0.7090370189
928.8000000000,0.7097826813
928.9000000000,0.7104243897
929.0000000000,0.7109601867
929.1000000000,0.7113883900
929.2000000000,0.7117075943
929.3000000000,0.7119166727
929.4000000000,0.7120147760
929.5000000000,0.7120013322
929.6000000000,0.7118760433
929.7000000000,0.7116388821
929.8000000000,0.7112900875
929.9000000000,0.7108301591
930.0000000000,0.7102598505
930.1000000000,0.7095801623
930.2000000000,0.7087923337
930.3000000000,0.7078978344
930.4000000000,0.7068983550
930.5000000000,0.7057957975
930.6000000000,0.7045922653
930.7000000000,0.7032900528
930.8000000000,0.7018916351
930.9000000000,0.7003996575
931.0000000000,0.6988169247
931.1000000000,0.6971463905
931.2000000000,0.6953911475
931.3000000000,0.6935544167
931.4000000000,0.6916395380
931.5000000000,0.6896499605
931.6000000000,0.6875892333
931.7000000000,0.6854609967
931.8000000000,0.6832689741
931.9000000000,0.6810169638
932.0000000000,0.6787088318
932.1000000000,0.6763485047
932.2000000000,0.6739399629
932.3000000000,0.6714872350
932.4000000000,0.6689943914
932.5000000000,0.6664655392
932.6000000000,0.6639048175
932.7000000000,0.6613163917
932.8000000000,0.6587044498
932.9000000000,0.6560731972
933.0000000000,0.6534268532
933.1000000000,0.6507696460
933.2000000000,0.6481058089
933.3000000000,0.6454395757
933.4000000000,0.6427751767
933.5000000000,0.6401168336
933.6000000000,0.6374687548
933.7000000000,0.6348351306
933.8000000000,0.6322201273
933.9000000000,0.6296278818
934.0000000000,0.6270624954
934.1000000000,0.6245280270
934.2000000000,0.6220284865
934.3000000000,0.6195678268
934.4000000000,0.6171499366
934.5000000000,0.6147786318
934.6000000000,0.6124576466
934.7000000000,0.6101906249
934.8000000000,0.6079811102
934.9000000000,0.6058325362
935.0000000000,0.6037482168
935.1000000000,0.6017313353
935.2000000000,0.5997849340
935.3000000000,0.5979119040
935.4000000000,0.5961149736
935.5000000000,0.5943966984
935.6000000000,0.5927594501
935.7000000000,0.5912054061
935.8000000000,0.5897365393
935.9000000000,0.5883546081
936.0000000000,0.5870611469
936.1000000000,0.5858574567
936.2000000000,0.5847445968
936.3000000000,0.5837233769
936.4000000000,0.5827943498
936.5000000000,0.5819578047
936.6000000000,0.5812137623
936.7000000000,0.5805619696
936.8000000000,0.5800018963
936.9000000000,0.5795327327
937.0000000000,0.5791533878
937.1000000000,0.5788624894
937.2000000000,0.5786583846
937.3000000000,0.5785391426
937.4000000000,0.5785025577
937.5000000000,0.5785461547
937.6000000000,0.5786671946
937.7000000000,0.5788626825
937.8000000000,0.5791293766
937.9000000000,0.5794637984
938.0000000000,0.5798622442
938.1000000000,0.5803207984
938.2000000000,0.5808353480
938.3000000000,0.5814015976
938.4000000000,0.5820150868
938.5000000000,0.5826712079
938.6000000000,0.5833652252
938.7000000000,0.5840922948
938.8000000000,0.5848474859
938.9000000000,0.5856258028
939.0000000000,0.5864222072
939.1000000000,0.5872316417
939.2000000000,0.5880490533
939.3000000000,0.5888694181
939.4000000000,0.5896877650
939.5000000000,0.5904992005
939.6000000000,0.5912989332
939.7000000000,0.5920822980
939.8000000000,0.5928447798
939.9000000000,0.5935820371
940.0000000000,0.5942899247
940.1000000000,0.5949645156
940.2000000000,0.5956021220
940.3000000000,0.5961993151
940.4000000000,0.5967529441
940.5000000000,0.5972601529
940.6000000000,0.5977183965
940.7000000000,0.5981254548
940.8000000000,0.5984794453
940.9000000000,0.5987788336
941.0000000000,0.5990224424
941.1000000000,0.5992094583
941.2000000000,0.5993394370
941.3000000000,0.5994123056
941.4000000000,0.5994283643
941.5000000000,0.5993882846
941.6000000000,0.5992931068
941.7000000000,0.5991442343
941.8000000000,0.5989434271
941.9000000000,0.5986927929
942.0000000000,0.5983947764
942.1000000000,0.5980521471
942.2000000000,0.5976679854
942.3000000000,0.5972456676
942.4000000000,0.5967888490
942.5000000000,0.5963014463
942.6000000000,0.5957876186
942.7000000000,0.5952517481
942.8000000000,0.5946984189
942.9000000000,0.5941323966
943.0000000000,0.5935586062
943.1000000000,0.5929821105
943.2000000000,0.5924080879
943.3000000000,0.5918418104
943.4000000000,0.5912886216
943.5000000000,0.5907539148
943.6000000000,0.5902431115
943.7000000000,0.5897616405
943.8000000000,0.5893149176
943.9000000000,0.5889083255
944.0000000000,0.5885471944
944.1000000000,0.5882367844
944.2000000000,0.5879822672
944.3000000000,0.5877887099
944.4000000000,0.5876610587
944.5000000000,0.5876041248
944.6000000000,0.5876225699
944.7000000000,0.5877208933
944.8000000000,0.5879034201
944.9000000000,0.5881742899
945.0000000000,0.5885374470
945.1000000000,0.5889966307
945.2000000000,0.5895553670
945.3000000000,0.5902169613
945.4000000000,0.5909844912
945.5000000000,0.5918608010
945.6000000000,0.5928484961
945.7000000000,0.5939499382
945.8000000000,0.5951672420
945.9000000000,0.5965022712
946.0000000000,0.5979566363
946.1000000000,0.5995316917
946.2000000000,0.6012285346
946.3000000000,0.6030480033
946.4000000000,0.6049906764
946.5000000000,0.6070568728
946.6000000000,0.6092466509
946.7000000000,0.6115598097
946.8000000000,0.6139958889
946.9000000000,0.6165541704
947.0000000000,0.6192336792
947.1000000000,0.6220331857
947.2000000000,0.6249512073
947.3000000000,0.6279860108
947.4000000000,0.6311356156
947.5000000000,0.6343977962
947.6000000000,0.6377700862
947.7000000000,0.6412497818
947.8000000000,0.6448339461
947.9000000000,0.6485194139
948.0000000000,0.6523027964
948.1000000000,0.6561804874
948.2000000000,0.6601486683
948.3000000000,0.6642033155
948.4000000000,0.6683402065
948.5000000000,0.6725549280
948.6000000000,0.6768428832
948.7000000000,0.6811993008
948.8000000000,0.6856192434
948.9000000000,0.6900976176
949.0000000000,0.6946291834
949.1000000000,0.6992085651
949.2000000000,0.7038302623
949.3000000000,0.7084886613
949.4000000000,0.7131780472
949.5000000000,0.7178926165
949.6000000000,0.7226264899
949.7000000000,0.7273737257
949.8000000000,0.7321283334
949.9000000000,0.7368842882
950.0000000000,0.7416355447
950.1000000000,0.7463760524
950.2000000000,0.7510997696
950.3000000000,0.7558006793
950.4000000000,0.7604728036
950.5000000000,0.7651102194
950.6000000000,0.7697070735
950.7000000000,0.7742575971
950.8000000000,0.7787561217
950.9000000000,0.7831970932
951.0000000000,0.7875750865
951.1000000000,0.7918848200
951.2000000000,0.7961211692
951.3000000000,0.8002791799
951.4000000000,0.8043540815
951.5000000000,0.8083412987
951.6000000000,0.8122364638
951.7000000000,0.8160354272
951.8000000000,0.8197342682
951.9000000000,0.8233293037
952.0000000000,0.8268170979
952.1000000000,0.8301944695
952.2000000000,0.8334584988
952.3000000000,0.8366065337
952.4000000000,0.8396361953
952.5000000000,0.8425453814
952.6000000000,0.8453322704
952.7000000000,0.8479953228
952.8000000000,0.8505332834
952.9000000000,0.8529451806
953.0000000000,0.8552303265
953.1000000000,0.8573883151
953.2000000000,0.8594190193
953.3000000000,0.8613225882
953.4000000000,0.8630994418
953.5000000000,0.8647502667
953.6000000000,0.8662760092
953.7000000000,0.8676778689
953.8000000000,0.8689572909
953.9000000000,0.8701159576
954.0000000000,0.8711557792
954.1000000000,0.8720788847
954.2000000000,0.8728876110
954.3000000000,0.8735844923
954.4000000000,0.8741722491
954.5000000000,0.8746537761
954.6000000000,0.8750321302
954.7000000000,0.8753105178
954.8000000000,0.8754922825
954.9000000000,0.8755808919
955.0000000000,0.8755799241
955.1000000000,0.8754930548
955.2000000000,0.8753240438
955.3000000000,0.8750767212
955.4000000000,0.8747549743
955.5000000000,0.8743627340
955.6000000000,0.8739039615
955.7000000000,0.8733826351
955.8000000000,0.8728027370
955.9000000000,0.8721682407
956.0000000000,0.8714830982
956.1000000000,0.8707512280
956.2000000000,0.8699765026
956.3000000000,0.8691627371
956.4000000000,0.8683136781
956.5000000000,0.8674329925
956.6000000000,0.8665242572
956.7000000000,0.8655909491
956.8000000000,0.8646364355
956.9000000000,0.8636639650
957.0000000000,0.8626766594
957.1000000000,0.8616775052
957.2000000000,0.8606693465
957.3000000000,0.8596548781
957.4000000000,0.8586366393
957.5000000000,0.8576170079
957.6000000000,0.8565981957
957.7000000000,0.8555822436
957.8000000000,0.8545710179
957.9000000000,0.8535662071
958.0000000000,0.8525693194
958.1000000000,0.8515816808
958.2000000000,0.8506044334
958.3000000000,0.8496385353
958.4000000000,0.8486847601
958.5000000000,0.8477436975
958.6000000000,0.8468157548
958.7000000000,0.8459011582
958.8000000000,0.8449999558
958.9000000000,0.8441120198
959.0000000000,0.8432370507
959.1000000000,0.8423745809
959.2000000000,0.8415239798
959.3000000000,0.8406844583
959.4000000000,0.8398550751
959.5000000000,0.8390347423
959.6000000000,0.8382222325
959.7000000000,0.8374161852
959.8000000000,0.8366151146
959.9000000000,0.8358174173
960.0000000000,0.8350213806
960.1000000000,0.8342251904
960.2000000000,0.8334269409
960.3000000000,0.8326246426
960.4000000000,0.8318162323
960.5000000000,0.8309995823
960.6000000000,0.8301725100
960.7000000000,0.8293327878
960.8000000000,0.8284781526
960.9000000000,0.8276063163
961.0000000000,0.8267149753
961.1000000000,0.8258018209
961.2000000000,0.8248645490
961.3000000000,0.8239008700
961.4000000000,0.8229085186
961.5000000000,0.8218852638
961.6000000000,0.8208289182
961.7000000000,0.8197373472
961.8000000000,0.8186084785
961.9000000000,0.8174403109
962.0000000000,0.8162309227
962.1000000000,0.8149784805
962.2000000000,0.8136812465
962.3000000000,0.8123375871
962.4000000000,0.8109459792
962.5000000000,0.8095050180
962.6000000000,0.8080134227
962.7000000000,0.8064700430
962.8000000000,0.8048738644
962.9000000000,0.8032240134
963.0000000000,0.8015197620
963.1000000000,0.7997605316
963.2000000000,0.7979458969
963.3000000000,0.7960755883
963.4000000000,0.7941494949
963.5000000000,0.7921676656
963.6000000000,0.7901303109
963.7000000000,0.7880378034
963.8000000000,0.7858906775
963.9000000000,0.7836896294
964.0000000000,0.7814355154
964.1000000000,0.7791293503
964.2000000000,0.7767723053
964.3000000000,0.7743657046
964.4000000000,0.7719110220
964.5000000000,0.7694098769
964.6000000000,0.7668640293
964.7000000000,0.7642753749
964.8000000000,0.7616459390
964.9000000000,0.7589778704
965.0000000000,0.7562734343
965.1000000000,0.7535350054
965.2000000000,0.7507650600
965.3000000000,0.7479661677
965.4000000000,0.7451409835
965.5000000000,0.7422922381
965.6000000000,0.7394227294
965.7000000000,0.7365353129
965.8000000000,0.7336328921
965.9000000000,0.7307184084
966.0000000000,0.7277948314
966.1000000000,0.7248651489
966.2000000000,0.7219323563
966.3000000000,0.7189994470
966.4000000000,0.7160694020
966.5000000000,0.7131451799
966.6000000000,0.7102297071
966.7000000000,0.7073258681
966.8000000000,0.7044364957
966.9000000000,0.7015643624
967.0000000000,0.6987121707
967.1000000000,0.6958825453
967.2000000000,0.6930780242
967.3000000000,0.6903010517
967.4000000000,0.6875539705
967.5000000000,0.6848390151
967.6000000000,0.6821583057
967.7000000000,0.6795138425
967.8000000000,0.6769075002
967.9000000000,0.6743410241
968.0000000000,0.6718160257
968.1000000000,0.6693339799
968.2000000000,0.6668962220
968.3000000000,0.6645039463
968.4000000000,0.6621582043
968.5000000000,0.6598599048
968.6000000000,0.6576098133
968.7000000000,0.6554085537
968.8000000000,0.6532566088
968.9000000000,0.6511543233
969.0000000000,0.6491019058
969.1000000000,0.6470994328
969.2000000000,0.6451468525
969.3000000000,0.6432439891
969.4000000000,0.6413905483
969.5000000000,0.6395861226
969.6000000000,0.6378301975
969.7000000000,0.6361221583
969.8000000000,0.6344612964
969.9000000000,0.6328468172
970.0000000000,0.6312778473
970.1000000000,0.6297534425
970.2000000000,0.6282725959
970.3000000000,0.6268342456
970.4000000000,0.6254372839
970.5000000000,0.6240805647
970.6000000000,0.6227629125
970.7000000000,0.6214831302
970.8000000000,0.6202400076
970.9000000000,0.6190323293
971.0000000000,0.6178588823
971.1000000000,0.6167184635
971.2000000000,0.6156098874
971.3000000000,0.6145319920
971.4000000000,0.6134836462
971.5000000000,0.6124637550
971.6000000000,0.6114712656
971.7000000000,0.6105051719
971.8000000000,0.6095645196
971.9000000000,0.6086484095
972.0000000000,0.6077560014
972.1000000000,0.6068865168
972.2000000000,0.6060392412
972.3000000000,0.6052135255
972.4000000000,0.6044087879
972.5000000000,0.6036245137
972.6000000000,0.6028602557
972.7000000000,0.6021156343
972.8000000000,0.6013903355
972.9000000000,0.6006841108
973.0000000000,0.5999967745
973.1000000000,0.5993282021
973.2000000000,0.5986783277
973.3000000000,0.5980471410
973.4000000000,0.5974346849
973.5000000000,0.5968410515
973.6000000000,0.5962663795
973.7000000000,0.5957108501
973.8000000000,0.5951746837
973.9000000000,0.5946581363
974.0000000000,0.5941614958
974.1000000000,0.5936850784
974.2000000000,0.5932292255
974.3000000000,0.5927942997
974.4000000000,0.5923806821
974.5000000000,0.5919887692
974.6000000000,0.5916189695
974.7000000000,0.5912717018
974.8000000000,0.5909473916
974.9000000000,0.5906464699
975.0000000000,0.5903693705
975.1000000000,0.5901165287
975.2000000000,0.5898883795
975.3000000000,0.5896853563
975.4000000000,0.5895078898
975.5000000000,0.5893564073
975.6000000000,0.5892313315
975.7000000000,0.5891330802
975.8000000000,0.5890620656
975.9000000000,0.5890186939
976.0000000000,0.5890033651
976.1000000000,0.5890164723
976.2000000000,0.5890584013
976.3000000000,0.5891295305
976.4000000000,0.5892302300
976.5000000000,0.5893608611
976.6000000000,0.5895217752
976.7000000000,0.5897133128
976.8000000000,0.5899358021
976.9000000000,0.5901895577
977.0000000000,0.5904748779
977.1000000000,0.5907920432
977.2000000000,0.5911413132
977.3000000000,0.5915229235
977.4000000000,0.5919370821
977.5000000000,0.5923839659
977.6000000000,0.5928637159
977.7000000000,0.5933764326
977.8000000000,0.5939221707
977.9000000000,0.5945009331
978.0000000000,0.5951126653
978.1000000000,0.5957572487
978.2000000000,0.5964344935
978.3000000000,0.5971441317
978.4000000000,0.5978858095
978.5000000000,0.5986590798
978.6000000000,0.5994633938
978.7000000000,0.6002980933
978.8000000000,0.6011624026
978.9000000000,0.6020554200
979.0000000000,0.6029761102
979.1000000000,0.6039232962
979.2000000000,0.6048956517
979.3000000000,0.6058916942
979.4000000000,0.6069097776
979.5000000000,0.6079480865
979.6000000000,0.6090046303
979.7000000000,0.6100772384
979.8000000000,0.6111635563
979.9000000000,0.6122610422
980.0000000000,0.6133669650
980.1000000000,0.6144784034
980.2000000000,0.6155922463
980.3000000000,0.6167051939
980.4000000000,0.6178137606
980.5000000000,0.6189142796
980.6000000000,0.6200029081
980.7000000000,0.6210756349
980.8000000000,0.6221282890
980.9000000000,0.6231565497
981.0000000000,0.6241559585
981.1000000000,0.6251219329
981.2000000000,0.6260497807
981.3000000000,0.6269347166
981.4000000000,0.6277718804
981.5000000000,0.6285563554
981.6000000000,0.6292831896
981.7000000000,0.6299474171
981.8000000000,0.6305440804
981.9000000000,0.6310682546
982.0000000000,0.6315150715
982.1000000000,0.6318797446
982.2000000000,0.6321575946
982.3000000000,0.6323440753
982.4000000000,0.6324347992
982.5000000000,0.6324255636
982.6000000000,0.6323123756
982.7000000000,0.6320914776
982.8000000000,0.6317593709
982.9000000000,0.6313128394
983.0000000000,0.6307489719
983.1000000000,0.6300651826
983.2000000000,0.6292592310
983.3000000000,0.6283292394
983.4000000000,0.6272737086
983.5000000000,0.6260915324
983.6000000000,0.6247820090
983.7000000000,0.6233448509
983.8000000000,0.6217801922
983.9000000000,0.6200885934
984.0000000000,0.6182710439
984.1000000000,0.6163289621
984.2000000000,0.6142641931
984.3000000000,0.6120790035
984.4000000000,0.6097760744
984.5000000000,0.6073584911
984.6000000000,0.6048297319
984.7000000000,0.6021936532
984.8000000000,0.5994544739
984.9000000000,0.5966167566
985.0000000000,0.5936853883
985.1000000000,0.5906655582
985.2000000000,0.5875627355
985.3000000000,0.5843826443
985.4000000000,0.5811312391
985.5000000000,0.5778146785
985.6000000000,0.5744392982
985.7000000000,0.5710115841
985.8000000000,0.5675381451
985.9000000000,0.5640256851
986.0000000000,0.5604809761
986.1000000000,0.5569108314
986.2000000000,0.5533220788
986.3000000000,0.5497215352
986.4000000000,0.5461159812
986.5000000000,0.5425121376
986.6000000000,0.5389166424
986.7000000000,0.5353360287
986.8000000000,0.5317767048
986.9000000000,0.5282449348
987.0000000000,0.5247468210
987.1000000000,0.5212882876
987.2000000000,0.5178750661
987.3000000000,0.5145126820
987.4000000000,0.5112064429
987.5000000000,0.5079614289
987.6000000000,0.5047824828
987.7000000000,0.5016742039
987.8000000000,0.4986409412
987.9000000000,0.4956867896
988.0000000000,0.4928155859
988.1000000000,0.4900309074
988.2000000000,0.4873360708
988.3000000000,0.4847341326
988.4000000000,0.4822278902
988.5000000000,0.4798198846
988.6000000000,0.4775124030
988.7000000000,0.4753074834
988.8000000000,0.4732069192
988.9000000000,0.4712122645
989.0000000000,0.4693248404
989.1000000000,0.4675457416
989.2000000000,0.4658758436
989.3000000000,0.4643158104
989.4000000000,0.4628661026
989.5000000000,0.4615269857
989.6000000000,0.4602985390
989.7000000000,0.4591806645
989.8000000000,0.4581730962
989.9000000000,0.4572754097
990.0000000000,0.4564870317
990.1000000000,0.4558072501
990.2000000000,0.4552352235
990.3000000000,0.4547699918
990.4000000000,0.4544104859
990.5000000000,0.4541555381
990.6000000000,0.4540038924
990.7000000000,0.4539542145
990.8000000000,0.4540051022
990.9000000000,0.4541550956
991.0000000000,0.4544026869
991.1000000000,0.4547463311
991.2000000000,0.4551844550
991.3000000000,0.4557154678
991.4000000000,0.4563377702
991.5000000000,0.4570497637
991.6000000000,0.4578498601
991.7000000000,0.4587364898
991.8000000000,0.4597081108
991.9000000000,0.4607632162
992.0000000000,0.4619003423
992.1000000000,0.4631180759
992.2000000000,0.4644150608
992.3000000000,0.4657900041
992.4000000000,0.4672416818
992.5000000000,0.4687689441
992.6000000000,0.4703707196
992.7000000000,0.4720460190
992.8000000000,0.4737939384
992.9000000000,0.4756136615
993.0000000000,0.4775044612
993.1000000000,0.4794657004
993.2000000000,0.4814968323
993.3000000000,0.4835973997
993.4000000000,0.4857670334
993.5000000000,0.4880054501
993.6000000000,0.4903124499
993.7000000000,0.4926879120
993.8000000000,0.4951317908
993.9000000000,0.4976441110
994.0000000000,0.5002249618
994.1000000000,0.5028744908
994.2000000000,0.5055928974
994.3000000000,0.5083804253
994.4000000000,0.5112373554
994.5000000000,0.5141639974
994.6000000000,0.5171606814
994.7000000000,0.5202277500
994.8000000000,0.5233655489
994.9000000000,0.5265744183
995.0000000000,0.5298546841
995.1000000000,0.5332066488
995.2000000000,0.5366305831
995.3000000000,0.5401267166
995.4000000000,0.5436952298
995.5000000000,0.5473362457
995.6000000000,0.5510498219
995.7000000000,0.5548359430
995.8000000000,0.5586945132
995.9000000000,0.5626253501
996.0000000000,0.5666281777
996.1000000000,0.5707026214
996.2000000000,0.5748482020
996.3000000000,0.5790643315
996.4000000000,0.5833503090
996.5000000000,0.5877053169
996.6000000000,0.5921284181
996.7000000000,0.5966185537
996.8000000000,0.6011745412
996.9000000000,0.6057950734
997.0000000000,0.6104787177
997.1000000000,0.6152239164
997.2000000000,0.6200289868
997.3000000000,0.6248921230
997.4000000000,0.6298113969
997.5000000000,0.6347847607
997.6000000000,0.6398100494
997.7000000000,0.6448849841
997.8000000000,0.6500071753
997.9000000000,0.6551741270
998.0000000000,0.6603832411
998.1000000000,0.6656318220
998.2000000000,0.6709170816
998.3000000000,0.6762361448
998.4000000000,0.6815860552
998.5000000000,0.6869637806
998.6000000000,0.6923662197
998.7000000000,0.6977902079
998.8000000000,0.7032325242
998.9000000000,0.7086898978
999.0000000000,0.7141590147
999.1000000000,0.7196365249
999.2000000000,0.7251190493
999.3000000000,0.7306031866
